GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
0500000US19027,19027,"Carroll County, Iowa",53785,2931
0500000US19029,19029,"Cass County, Iowa",45469,2562
0500000US19031,19031,"Cedar County, Iowa",60435,2036
0500000US19033,19033,"Cerro Gordo County, Iowa",47788,2209
0500000US19035,19035,"Cherokee County, Iowa",51590,3900
0500000US19037,19037,"Chickasaw County, Iowa",48013,2545
0500000US19039,19039,"Clarke County, Iowa",46510,2711
0500000US19041,19041,"Clay County, Iowa",48888,4177
0500000US19043,19043,"Clayton County, Iowa",48482,1686
0500000US19045,19045,"Clinton County, Iowa",50067,2880
0500000US19047,19047,"Crawford County, Iowa",49699,4255
0500000US19049,19049,"Dallas County, Iowa",78918,2270
0500000US19051,19051,"Davis County, Iowa",49696,3136
0500000US19053,19053,"Decatur County, Iowa",38467,3006
0500000US19055,19055,"Delaware County, Iowa",59452,3990
0500000US19057,19057,"Des Moines County, Iowa",44516,2062
0500000US19059,19059,"Dickinson County, Iowa",57914,3079
0500000US19061,19061,"Dubuque County, Iowa",56154,1545
0500000US19063,19063,"Emmet County, Iowa",45536,4866
0500000US19065,19065,"Fayette County, Iowa",47711,1790
0500000US19067,19067,"Floyd County, Iowa",46406,3864
0500000US19069,19069,"Franklin County, Iowa",47524,3053
0500000US19071,19071,"Fremont County, Iowa",52922,2893
0500000US19073,19073,"Greene County, Iowa",47264,4499
0500000US19075,19075,"Grundy County, Iowa",61606,2915
0500000US19077,19077,"Guthrie County, Iowa",52702,1955
0500000US19079,19079,"Hamilton County, Iowa",53970,2383
0500000US19081,19081,"Hancock County, Iowa",54813,4229
0500000US19083,19083,"Hardin County, Iowa",51821,1319
0500000US19085,19085,"Harrison County, Iowa",55845,2679
0500000US19087,19087,"Henry County, Iowa",49606,1896
0500000US19089,19089,"Howard County, Iowa",49199,4234
0500000US19091,19091,"Humboldt County, Iowa",47478,3691
0500000US19093,19093,"Ida County, Iowa",49957,2420
0500000US19095,19095,"Iowa County, Iowa",55099,5489
0500000US19097,19097,"Jackson County, Iowa",49115,2130
0500000US19099,19099,"Jasper County, Iowa",55503,1470
0500000US19101,19101,"Jefferson County, Iowa",45257,5401
0500000US19103,19103,"Johnson County, Iowa",56808,2030
0500000US19105,19105,"Jones County, Iowa",55507,3738
0500000US19107,19107,"Keokuk County, Iowa",45227,3964
0500000US19109,19109,"Kossuth County, Iowa",54231,1586
0500000US19111,19111,"Lee County, Iowa",44568,2143
0500000US19113,19113,"Linn County, Iowa",60989,1658
0500000US19115,19115,"Louisa County, Iowa",51615,3193
0500000US19117,19117,"Lucas County, Iowa",48768,4740
0500000US19119,19119,"Lyon County, Iowa",59888,3134
0500000US19121,19121,"Madison County, Iowa",60326,4046
0500000US19123,19123,"Mahaska County, Iowa",49599,2635
0500000US19125,19125,"Marion County, Iowa",57412,3498
0500000US19127,19127,"Marshall County, Iowa",54193,2022
0500000US19129,19129,"Mills County, Iowa",66203,3263
0500000US19131,19131,"Mitchell County, Iowa",52564,2793
0500000US19133,19133,"Monona County, Iowa",41455,2174
0500000US19135,19135,"Monroe County, Iowa",47515,4875
0500000US19137,19137,"Montgomery County, Iowa",42641,3840
0500000US19139,19139,"Muscatine County, Iowa",55971,1816
0500000US19141,19141,"O'Brien County, Iowa",52474,5167
0500000US19143,19143,"Osceola County, Iowa",48457,4203
0500000US19145,19145,"Page County, Iowa",46128,3253
0500000US19147,19147,"Palo Alto County, Iowa",49109,2990
0500000US19149,19149,"Plymouth County, Iowa",60339,2600
0500000US19151,19151,"Pocahontas County, Iowa",46250,2362
0500000US19153,19153,"Polk County, Iowa",61684,834
0500000US19155,19155,"Pottawattamie County, Iowa",53260,1524
0500000US19157,19157,"Poweshiek County, Iowa",50725,1914
0500000US19159,19159,"Ringgold County, Iowa",46927,3936
0500000US19161,19161,"Sac County, Iowa",49570,1503
0500000US19163,19163,"Scott County, Iowa",56454,1198
0500000US19165,19165,"Shelby County, Iowa",52757,4556
0500000US19167,19167,"Sioux County, Iowa",63466,1914
0500000US19169,19169,"Story County, Iowa",51201,1342
0500000US19171,19171,"Tama County, Iowa",53833,1850
0500000US19173,19173,"Taylor County, Iowa",46510,2636
0500000US19175,19175,"Union County, Iowa",45934,2714
0500000US19177,19177,"Van Buren County, Iowa",46769,2939
0500000US19179,19179,"Wapello County, Iowa",42494,1962
0500000US19181,19181,"Warren County, Iowa",67090,3247
0500000US19183,19183,"Washington County, Iowa",56864,2302
0500000US19185,19185,"Wayne County, Iowa",42088,2207
0500000US19187,19187,"Webster County, Iowa",42196,1801
0500000US19189,19189,"Winnebago County, Iowa",49278,3448
0500000US19191,19191,"Winneshiek County, Iowa",57009,2457
0500000US19193,19193,"Woodbury County, Iowa",49010,1876
0500000US19195,19195,"Worth County, Iowa",49472,2197
0500000US19197,19197,"Wright County, Iowa",46071,3703
0500000US20001,20001,"Allen County, Kansas",40911,2697
0500000US20003,20003,"Anderson County, Kansas",42146,5276
0500000US20005,20005,"Atchison County, Kansas",46103,2697
0500000US20007,20007,"Barber County, Kansas",49455,3770
0500000US20009,20009,"Barton County, Kansas",44449,1991
0500000US20011,20011,"Bourbon County, Kansas",41529,3036
0500000US20013,20013,"Brown County, Kansas",44672,3385
0500000US20015,20015,"Butler County, Kansas",60338,1698
0500000US20017,20017,"Chase County, Kansas",41889,2975
0500000US20019,20019,"Chautauqua County, Kansas",37927,4011
0500000US20021,20021,"Cherokee County, Kansas",41240,1653
0500000US20023,20023,"Cheyenne County, Kansas",46058,5838
0500000US20025,20025,"Clark County, Kansas",42976,4759
0500000US20027,20027,"Clay County, Kansas",53041,3557
0500000US20029,20029,"Cloud County, Kansas",40947,2023
0500000US20031,20031,"Coffey County, Kansas",57442,5260
0500000US20033,20033,"Comanche County, Kansas",43542,5269
0500000US20035,20035,"Cowley County, Kansas",44960,2818
0500000US20037,20037,"Crawford County, Kansas",37607,1807
0500000US20039,20039,"Decatur County, Kansas",41362,2763
0500000US20041,20041,"Dickinson County, Kansas",48093,3255
0500000US20043,20043,"Doniphan County, Kansas",49375,4517
0500000US20045,20045,"Douglas County, Kansas",52698,1683
0500000US20047,20047,"Edwards County, Kansas",48684,3434
0500000US20049,20049,"Elk County, Kansas",37393,4058
0500000US20051,20051,"Ellis County, Kansas",50140,3144
0500000US20053,20053,"Ellsworth County, Kansas",49134,2238
0500000US20055,20055,"Finney County, Kansas",50712,2375
0500000US20057,20057,"Ford County, Kansas",49688,3045
0500000US20059,20059,"Franklin County, Kansas",51465,2502
0500000US20061,20061,"Geary County, Kansas",45243,1770
0500000US20063,20063,"Gove County, Kansas",46681,4752
0500000US20065,20065,"Graham County, Kansas",45982,5986
0500000US20067,20067,"Grant County, Kansas",54919,6207
0500000US20069,20069,"Gray County, Kansas",59629,3133
0500000US20071,20071,"Greeley County, Kansas",47000,9747
0500000US20073,20073,"Greenwood County, Kansas",39671,3246
0500000US20075,20075,"Hamilton County, Kansas",48523,6901
0500000US20077,20077,"Harper County, Kansas",46886,3677
0500000US20079,20079,"Harvey County, Kansas",52463,3318
0500000US20081,20081,"Haskell County, Kansas",55453,3047
0500000US20083,20083,"Hodgeman County, Kansas",56250,4759
0500000US20085,20085,"Jackson County, Kansas",54700,2675
0500000US20087,20087,"Jefferson County, Kansas",56777,2572
0500000US20089,20089,"Jewell County, Kansas",37750,3499
0500000US20091,20091,"Johnson County, Kansas",78186,868
0500000US20093,20093,"Kearny County, Kansas",49396,3251
0500000US20095,20095,"Kingman County, Kansas",56142,6289
0500000US20097,20097,"Kiowa County, Kansas",44896,3697
0500000US20099,20099,"Labette County, Kansas",41851,1939
0500000US20101,20101,"Lane County, Kansas",58077,4301
0500000US20103,20103,"Leavenworth County, Kansas",66046,2371
0500000US20105,20105,"Lincoln County, Kansas",49583,7076
0500000US20107,20107,"Linn County, Kansas",45790,5370
0500000US20109,20109,"Logan County, Kansas",48205,4194
0500000US20111,20111,"Lyon County, Kansas",40611,2616
0500000US20113,20113,"McPherson County, Kansas",56783,2248
0500000US20115,20115,"Marion County, Kansas",47926,3268
0500000US20117,20117,"Marshall County, Kansas",47532,3229
0500000US20119,20119,"Meade County, Kansas",52960,2834
0500000US20121,20121,"Miami County, Kansas",63353,4139
0500000US20123,20123,"Mitchell County, Kansas",49755,4549
0500000US20125,20125,"Montgomery County, Kansas",42646,1668
0500000US20127,20127,"Morris County, Kansas",48551,3499
0500000US20129,20129,"Morton County, Kansas",44100,7376
0500000US20131,20131,"Nemaha County, Kansas",50400,2930
0500000US20133,20133,"Neosho County, Kansas",43867,3171
0500000US20135,20135,"Ness County, Kansas",47298,4414
0500000US20137,20137,"Norton County, Kansas",47651,7091
0500000US20139,20139,"Osage County, Kansas",52171,2632
0500000US20141,20141,"Osborne County, Kansas",41432,3527
0500000US20143,20143,"Ottawa County, Kansas",52241,3487
0500000US20145,20145,"Pawnee County, Kansas",46227,7528
0500000US20147,20147,"Phillips County, Kansas",45940,1316
0500000US20149,20149,"Pottawatomie County, Kansas",62500,3517
0500000US20151,20151,"Pratt County, Kansas",48995,4182
0500000US20153,20153,"Rawlins County, Kansas",49327,4781
0500000US20155,20155,"Reno County, Kansas",46000,1848
0500000US20157,20157,"Republic County, Kansas",41489,2071
0500000US20159,20159,"Rice County, Kansas",46335,4246
0500000US20161,20161,"Riley County, Kansas",46609,1457
0500000US20163,20163,"Rooks County, Kansas",46750,2568
0500000US20165,20165,"Rush County, Kansas",40395,6996
0500000US20167,20167,"Russell County, Kansas",42656,7832
0500000US20169,20169,"Saline County, Kansas",48497,1287
0500000US20171,20171,"Scott County, Kansas",61886,10901
0500000US20173,20173,"Sedgwick County, Kansas",51157,719
0500000US20175,20175,"Seward County, Kansas",47507,4006
0500000US20177,20177,"Shawnee County, Kansas",52088,1207
0500000US20179,20179,"Sheridan County, Kansas",50822,5347
0500000US20181,20181,"Sherman County, Kansas",47036,5989
0500000US20183,20183,"Smith County, Kansas",43913,3712
0500000US20185,20185,"Stafford County, Kansas",46830,2931
0500000US20187,20187,"Stanton County, Kansas",44567,11071
0500000US20189,20189,"Stevens County, Kansas",54333,4343
0500000US20191,20191,"Sumner County, Kansas",50950,2451
0500000US20193,20193,"Thomas County, Kansas",52074,6133
0500000US20195,20195,"Trego County, Kansas",54630,4694
0500000US20197,20197,"Wabaunsee County, Kansas",57791,4216
0500000US20199,20199,"Wallace County, Kansas",45804,14207
0500000US20201,20201,"Washington County, Kansas",47045,2946
0500000US20203,20203,"Wichita County, Kansas",57596,9915
0500000US20205,20205,"Wilson County, Kansas",43594,4579
0500000US20207,20207,"Woodson County, Kansas",35321,4827
0500000US20209,20209,"Wyandotte County, Kansas",40757,817
0500000US21001,21001,"Adair County, Kentucky",33873,3067
0500000US21003,21003,"Allen County, Kentucky",41166,2810
0500000US21005,21005,"Anderson County, Kentucky",53513,4153
0500000US21007,21007,"Ballard County, Kentucky",43923,1698
0500000US21009,21009,"Barren County, Kentucky",39034,1438
0500000US21011,21011,"Bath County, Kentucky",34986,2443
0500000US21013,21013,"Bell County, Kentucky",22603,1703
0500000US21015,21015,"Boone County, Kentucky",69165,2991
0500000US21017,21017,"Bourbon County, Kentucky",44232,4515
0500000US21019,21019,"Boyd County, Kentucky",44140,2704
0500000US21021,21021,"Boyle County, Kentucky",40758,2606
0500000US21023,21023,"Bracken County, Kentucky",35887,4437
0500000US21025,21025,"Breathitt County, Kentucky",25484,2070
0500000US21027,21027,"Breckinridge County, Kentucky",43390,3979
0500000US21029,21029,"Bullitt County, Kentucky",58702,2102
0500000US21031,21031,"Butler County, Kentucky",38427,2462
0500000US21033,21033,"Caldwell County, Kentucky",43491,6062
0500000US21035,21035,"Calloway County, Kentucky",36692,1784
0500000US21037,21037,"Campbell County, Kentucky",56772,1931
0500000US21039,21039,"Carlisle County, Kentucky",40913,2911
0500000US21041,21041,"Carroll County, Kentucky",42882,3164
0500000US21043,21043,"Carter County, Kentucky",37367,2685
0500000US21045,21045,"Casey County, Kentucky",32315,2013
0500000US21047,21047,"Christian County, Kentucky",40253,1804
0500000US21049,21049,"Clark County, Kentucky",49069,2736
0500000US21051,21051,"Clay County, Kentucky",22174,2566
0500000US21053,21053,"Clinton County, Kentucky",29872,3373
0500000US21055,21055,"Crittenden County, Kentucky",38739,3311
0500000US21057,21057,"Cumberland County, Kentucky",33268,4338
0500000US21059,21059,"Daviess County, Kentucky",46675,1525
0500000US21061,21061,"Edmonson County, Kentucky",41689,3879
0500000US21063,21063,"Elliott County, Kentucky",27969,5479
0500000US21065,21065,"Estill County, Kentucky",29694,3475
0500000US21067,21067,"Fayette County, Kentucky",50661,922
0500000US21069,21069,"Fleming County, Kentucky",36063,5041
0500000US21071,21071,"Floyd County, Kentucky",30540,2188
0500000US21073,21073,"Franklin County, Kentucky",50999,1688
0500000US21075,21075,"Fulton County, Kentucky",26841,3720
0500000US21077,21077,"Gallatin County, Kentucky",51180,3172
0500000US21079,21079,"Garrard County, Kentucky",46373,3332
0500000US21081,21081,"Grant County, Kentucky",44191,3658
0500000US21083,21083,"Graves County, Kentucky",40268,2083
0500000US21085,21085,"Grayson County, Kentucky",36129,2772
0500000US21087,21087,"Green County, Kentucky",36681,3176
0500000US21089,21089,"Greenup County, Kentucky",46771,2226
0500000US21091,21091,"Hancock County, Kentucky",49375,3803
0500000US21093,21093,"Hardin County, Kentucky",51541,1954
0500000US21095,21095,"Harlan County, Kentucky",25350,1710
0500000US21097,21097,"Harrison County, Kentucky",40164,3550
0500000US21099,21099,"Hart County, Kentucky",35738,1949
0500000US21101,21101,"Henderson County, Kentucky",41630,1677
0500000US21103,21103,"Henry County, Kentucky",50412,2969
0500000US21105,21105,"Hickman County, Kentucky",39756,6556
0500000US21107,21107,"Hopkins County, Kentucky",43169,2077
0500000US21109,21109,"Jackson County, Kentucky",30884,2247
0500000US21111,21111,"Jefferson County, Kentucky",50099,549
0500000US21113,21113,"Jessamine County, Kentucky",52748,2916
0500000US21115,21115,"Johnson County, Kentucky",35060,3035
0500000US21117,21117,"Kenton County, Kentucky",56568,1253
0500000US21119,21119,"Knott County, Kentucky",28165,3412
0500000US21121,21121,"Knox County, Kentucky",26553,1924
0500000US21123,21123,"Larue County, Kentucky",41050,3894
0500000US21125,21125,"Laurel County, Kentucky",36139,1325
0500000US21127,21127,"Lawrence County, Kentucky",35016,4524
0500000US21129,21129,"Lee County, Kentucky",21185,2686
0500000US21131,21131,"Leslie County, Kentucky",25282,6299
0500000US21133,21133,"Letcher County, Kentucky",29181,3056
0500000US21135,21135,"Lewis County, Kentucky",29088,2463
0500000US21137,21137,"Lincoln County, Kentucky",35185,1869
0500000US21139,21139,"Livingston County, Kentucky",43333,6670
0500000US21141,21141,"Logan County, Kentucky",39027,2291
0500000US21143,21143,"Lyon County, Kentucky",47861,3648
0500000US21145,21145,"McCracken County, Kentucky",42303,2082
0500000US21147,21147,"McCreary County, Kentucky",18972,1404
0500000US21149,21149,"McLean County, Kentucky",43005,6803
0500000US21151,21151,"Madison County, Kentucky",43707,2430
0500000US21153,21153,"Magoffin County, Kentucky",29463,3579
0500000US21155,21155,"Marion County, Kentucky",40392,2489
0500000US21157,21157,"Marshall County, Kentucky",45670,3444
0500000US21159,21159,"Martin County, Kentucky",29052,4932
0500000US21161,21161,"Mason County, Kentucky",38613,3421
0500000US21163,21163,"Meade County, Kentucky",50034,2645
0500000US21165,21165,"Menifee County, Kentucky",35280,5685
0500000US21167,21167,"Mercer County, Kentucky",46130,2913
0500000US21169,21169,"Metcalfe County, Kentucky",33788,5504
0500000US21171,21171,"Monroe County, Kentucky",34120,4281
0500000US21173,21173,"Montgomery County, Kentucky",39750,2657
0500000US21175,21175,"Morgan County, Kentucky",32517,2800
0500000US21177,21177,"Muhlenberg County, Kentucky",40445,2040
0500000US21179,21179,"Nelson County, Kentucky",51408,1514
0500000US21181,21181,"Nicholas County, Kentucky",37993,3531
0500000US21183,21183,"Ohio County, Kentucky",39479,3525
0500000US21185,21185,"Oldham County, Kentucky",86324,3671
0500000US21187,21187,"Owen County, Kentucky",41597,2818
0500000US21189,21189,"Owsley County, Kentucky",22106,6197
0500000US21191,21191,"Pendleton County, Kentucky",49766,5169
0500000US21193,21193,"Perry County, Kentucky",31578,3220
0500000US21195,21195,"Pike County, Kentucky",32816,1228
0500000US21197,21197,"Powell County, Kentucky",34048,3882
0500000US21199,21199,"Pulaski County, Kentucky",34673,2072
0500000US21201,21201,"Robertson County, Kentucky",30964,4531
0500000US21203,21203,"Rockcastle County, Kentucky",33500,3303
0500000US21205,21205,"Rowan County, Kentucky",36216,3818
0500000US21207,21207,"Russell County, Kentucky",31539,2350
0500000US21209,21209,"Scott County, Kentucky",64329,2323
0500000US21211,21211,"Shelby County, Kentucky",61737,2451
0500000US21213,21213,"Simpson County, Kentucky",42288,3746
0500000US21215,21215,"Spencer County, Kentucky",65700,6700
0500000US21217,21217,"Taylor County, Kentucky",32977,2726
0500000US21219,21219,"Todd County, Kentucky",41306,4119
0500000US21221,21221,"Trigg County, Kentucky",45032,4943
0500000US21223,21223,"Trimble County, Kentucky",45935,4619
0500000US21225,21225,"Union County, Kentucky",41255,1579
0500000US21227,21227,"Warren County, Kentucky",46929,1330
0500000US21229,21229,"Washington County, Kentucky",43719,2979
0500000US21231,21231,"Wayne County, Kentucky",30260,2254
0500000US21233,21233,"Webster County, Kentucky",38374,2869
0500000US21235,21235,"Whitley County, Kentucky",32397,2368
0500000US21237,21237,"Wolfe County, Kentucky",21797,2270
0500000US21239,21239,"Woodford County, Kentucky",59471,3896
0500000US22001,22001,"Acadia Parish, Louisiana",39837,2792
0500000US22003,22003,"Allen Parish, Louisiana",41801,4697
0500000US22005,22005,"Ascension Parish, Louisiana",71752,2412
0500000US22007,22007,"Assumption Parish, Louisiana",47822,3673
0500000US22009,22009,"Avoyelles Parish, Louisiana",34985,3292
0500000US22011,22011,"Beauregard Parish, Louisiana",46599,3000
0500000US22013,22013,"Bienville Parish, Louisiana",35722,4413
0500000US22015,22015,"Bossier Parish, Louisiana",51894,1847
0500000US22017,22017,"Caddo Parish, Louisiana",40815,989
0500000US22019,22019,"Calcasieu Parish, Louisiana",46457,1450
0500000US22021,22021,"Caldwell Parish, Louisiana",29832,4955
0500000US22023,22023,"Cameron Parish, Louisiana",65679,10547
0500000US22025,22025,"Catahoula Parish, Louisiana",34736,5602
0500000US22027,22027,"Claiborne Parish, Louisiana",28927,2481
0500000US22029,22029,"Concordia Parish, Louisiana",28405,3970
0500000US22031,22031,"De Soto Parish, Louisiana",42368,3188
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",49942,901
0500000US22035,22035,"East Carroll Parish, Louisiana",22093,3258
0500000US22037,22037,"East Feliciana Parish, Louisiana",48997,3251
0500000US22039,22039,"Evangeline Parish, Louisiana",30724,1867
0500000US22041,22041,"Franklin Parish, Louisiana",32440,3126
0500000US22043,22043,"Grant Parish, Louisiana",40389,2323
0500000US22045,22045,"Iberia Parish, Louisiana",44573,1991
0500000US22047,22047,"Iberville Parish, Louisiana",46480,4914
0500000US22049,22049,"Jackson Parish, Louisiana",38310,4037
0500000US22051,22051,"Jefferson Parish, Louisiana",49457,780
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",39202,3105
0500000US22055,22055,"Lafayette Parish, Louisiana",52435,1471
0500000US22057,22057,"Lafourche Parish, Louisiana",52071,2276
0500000US22059,22059,"LaSalle Parish, Louisiana",35339,2407
0500000US22061,22061,"Lincoln Parish, Louisiana",34527,3124
0500000US22063,22063,"Livingston Parish, Louisiana",57334,3266
0500000US22065,22065,"Madison Parish, Louisiana",25404,2378
0500000US22067,22067,"Morehouse Parish, Louisiana",30279,2087
0500000US22069,22069,"Natchitoches Parish, Louisiana",30697,1883
0500000US22071,22071,"Orleans Parish, Louisiana",37488,820
0500000US22073,22073,"Ouachita Parish, Louisiana",38974,1662
0500000US22075,22075,"Plaquemines Parish, Louisiana",50251,4794
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",44275,3422
0500000US22079,22079,"Rapides Parish, Louisiana",42132,1504
0500000US22081,22081,"Red River Parish, Louisiana",36831,8803
0500000US22083,22083,"Richland Parish, Louisiana",35684,3794
0500000US22085,22085,"Sabine Parish, Louisiana",39372,2570
0500000US22087,22087,"St. Bernard Parish, Louisiana",43565,2038
0500000US22089,22089,"St. Charles Parish, Louisiana",61691,2187
0500000US22091,22091,"St. Helena Parish, Louisiana",36418,6549
0500000US22093,22093,"St. James Parish, Louisiana",51386,5352
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",51406,2338
0500000US22097,22097,"St. Landry Parish, Louisiana",31424,1461
0500000US22099,22099,"St. Martin Parish, Louisiana",46450,5026
0500000US22101,22101,"St. Mary Parish, Louisiana",40771,1353
0500000US22103,22103,"St. Tammany Parish, Louisiana",63686,1254
0500000US22105,22105,"Tangipahoa Parish, Louisiana",43690,2618
0500000US22107,22107,"Tensas Parish, Louisiana",22385,3927
0500000US22109,22109,"Terrebonne Parish, Louisiana",48166,2847
0500000US22111,22111,"Union Parish, Louisiana",37049,2579
0500000US22113,22113,"Vermilion Parish, Louisiana",47083,2393
0500000US22115,22115,"Vernon Parish, Louisiana",46561,1374
0500000US22117,22117,"Washington Parish, Louisiana",31013,1342
0500000US22119,22119,"Webster Parish, Louisiana",31920,1887
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",53882,3788
0500000US22123,22123,"West Carroll Parish, Louisiana",36670,4933
0500000US22125,22125,"West Feliciana Parish, Louisiana",53364,7394
0500000US22127,22127,"Winn Parish, Louisiana",32063,5259
0500000US23001,23001,"Androscoggin County, Maine",48728,1442
0500000US23003,23003,"Aroostook County, Maine",38087,1244
0500000US23005,23005,"Cumberland County, Maine",61902,1106
0500000US23007,23007,"Franklin County, Maine",43007,2386
0500000US23009,23009,"Hancock County, Maine",50037,1577
0500000US23011,23011,"Kennebec County, Maine",48570,1346
0500000US23013,23013,"Knox County, Maine",52239,1757
0500000US23015,23015,"Lincoln County, Maine",53515,2182
0500000US23017,23017,"Oxford County, Maine",42197,1691
0500000US23019,23019,"Penobscot County, Maine",45302,1150
0500000US23021,23021,"Piscataquis County, Maine",36938,1777
0500000US23023,23023,"Sagadahoc County, Maine",55766,2532
0500000US23025,23025,"Somerset County, Maine",40484,1831
0500000US23027,23027,"Waldo County, Maine",45480,1920
0500000US23029,23029,"Washington County, Maine",39469,1206
0500000US23031,23031,"York County, Maine",59132,1906
0500000US24001,24001,"Allegany County, Maryland",41559,1212
0500000US24003,24003,"Anne Arundel County, Maryland",91918,1140
0500000US24005,24005,"Baltimore County, Maryland",68989,819
0500000US24009,24009,"Calvert County, Maryland",96808,2924
0500000US24011,24011,"Caroline County, Maryland",50830,1263
0500000US24013,24013,"Carroll County, Maryland",87060,1675
0500000US24015,24015,"Cecil County, Maryland",67938,2610
0500000US24017,24017,"Charles County, Maryland",91373,1798
0500000US24019,24019,"Dorchester County, Maryland",47907,2615
0500000US24021,24021,"Frederick County, Maryland",85715,1683
0500000US24023,24023,"Garrett County, Maryland",46277,1567
0500000US24025,24025,"Harford County, Maryland",81052,1488
0500000US24027,24027,"Howard County, Maryland",113800,1574
0500000US24029,24029,"Kent County, Maryland",55028,3954
0500000US24031,24031,"Montgomery County, Maryland",100352,725
0500000US24033,24033,"Prince George's County, Maryland",75925,799
0500000US24035,24035,"Queen Anne's County, Maryland",85891,3490
0500000US24037,24037,"St. Mary's County, Maryland",86810,2442
0500000US24039,24039,"Somerset County, Maryland",35886,3391
0500000US24041,24041,"Talbot County, Maryland",61395,3858
0500000US24043,24043,"Washington County, Maryland",56316,1182
0500000US24045,24045,"Wicomico County, Maryland",53508,1626
0500000US24047,24047,"Worcester County, Maryland",57227,2522
0500000US24510,24510,"Baltimore city, Maryland",44262,812
0500000US25001,25001,"Barnstable County, Massachusetts",65382,1119
0500000US25003,25003,"Berkshire County, Massachusetts",52253,1386
0500000US25005,25005,"Bristol County, Massachusetts",59343,1234
0500000US25007,25007,"Dukes County, Massachusetts",63534,10331
0500000US25009,25009,"Essex County, Massachusetts",70886,792
0500000US25011,25011,"Franklin County, Massachusetts",56347,1704
0500000US25013,25013,"Hampden County, Massachusetts",51005,783
0500000US25015,25015,"Hampshire County, Massachusetts",62608,1855
0500000US25017,25017,"Middlesex County, Massachusetts",89019,875
0500000US25019,25019,"Nantucket County, Massachusetts",89428,7915
0500000US25021,25021,"Norfolk County, Massachusetts",90226,1188
0500000US25023,25023,"Plymouth County, Massachusetts",77627,1209
0500000US25025,25025,"Suffolk County, Massachusetts",57439,937
0500000US25027,25027,"Worcester County, Massachusetts",67005,924
0500000US26001,26001,"Alcona County, Michigan",38160,1471
0500000US26003,26003,"Alger County, Michigan",41270,3775
0500000US26005,26005,"Allegan County, Michigan",55630,1517
0500000US26007,26007,"Alpena County, Michigan",39832,1522
0500000US26009,26009,"Antrim County, Michigan",48825,1775
0500000US26011,26011,"Arenac County, Michigan",39240,1294
0500000US26013,26013,"Baraga County, Michigan",42810,2192
0500000US26015,26015,"Barry County, Michigan",56883,2148
0500000US26017,26017,"Bay County, Michigan",45851,1250
0500000US26019,26019,"Benzie County, Michigan",48694,2693
0500000US26021,26021,"Berrien County, Michigan",45980,1012
0500000US26023,26023,"Branch County, Michigan",46428,1869
0500000US26025,26025,"Calhoun County, Michigan",44681,1179
0500000US26027,26027,"Cass County, Michigan",47991,1702
0500000US26029,26029,"Charlevoix County, Michigan",48603,1628
0500000US26031,26031,"Cheboygan County, Michigan",41023,1482
0500000US26033,26033,"Chippewa County, Michigan",42287,1723
0500000US26035,26035,"Clare County, Michigan",34911,1440
0500000US26037,26037,"Clinton County, Michigan",62646,1556
0500000US26039,26039,"Crawford County, Michigan",41034,1994
0500000US26041,26041,"Delta County, Michigan",42353,2045
0500000US26043,26043,"Dickinson County, Michigan",43373,2394
0500000US26045,26045,"Eaton County, Michigan",56472,1291
0500000US26047,26047,"Emmet County, Michigan",51096,1472
0500000US26049,26049,"Genesee County, Michigan",43246,649
0500000US26051,26051,"Gladwin County, Michigan",39629,1333
0500000US26053,26053,"Gogebic County, Michigan",35833,1555
0500000US26055,26055,"Grand Traverse County, Michigan",55597,1786
0500000US26057,26057,"Gratiot County, Michigan",42145,1370
0500000US26059,26059,"Hillsdale County, Michigan",44458,1505
0500000US26061,26061,"Houghton County, Michigan",39080,2084
0500000US26063,26063,"Huron County, Michigan",43082,1038
0500000US26065,26065,"Ingham County, Michigan",46842,980
0500000US26067,26067,"Ionia County, Michigan",50037,1481
0500000US26069,26069,"Iosco County, Michigan",38900,1571
0500000US26071,26071,"Iron County, Michigan",33137,2032
0500000US26073,26073,"Isabella County, Michigan",40706,1222
0500000US26075,26075,"Jackson County, Michigan",47709,1530
0500000US26077,26077,"Kalamazoo County, Michigan",49693,1046
0500000US26079,26079,"Kalkaska County, Michigan",42612,1731
0500000US26081,26081,"Kent County, Michigan",54673,630
0500000US26083,26083,"Keweenaw County, Michigan",41472,3026
0500000US26085,26085,"Lake County, Michigan",30824,1409
0500000US26087,26087,"Lapeer County, Michigan",54174,1120
0500000US26089,26089,"Leelanau County, Michigan",59018,3125
0500000US26091,26091,"Lenawee County, Michigan",49300,1450
0500000US26093,26093,"Livingston County, Michigan",76764,1065
0500000US26095,26095,"Luce County, Michigan",38167,2636
0500000US26097,26097,"Mackinac County, Michigan",40747,1802
0500000US26099,26099,"Macomb County, Michigan",55951,615
0500000US26101,26101,"Manistee County, Michigan",42530,1460
0500000US26103,26103,"Marquette County, Michigan",46822,1239
0500000US26105,26105,"Mason County, Michigan",43497,1841
